frame_index,timestamp_sec,track_id,vehicle_class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crossed_line,counted
130,4.337666666666666,104,car,0.3684869408607483,759,2,847,47,False,False
131,4.371033333333333,79,car,0.7390823364257812,593,69,656,124,False,False
131,4.371033333333333,76,car,0.4035482704639435,708,142,820,259,False,False
131,4.371033333333333,97,car,0.8554748892784119,623,23,681,62,False,False
131,4.371033333333333,98,car,0.5974463224411011,695,41,763,110,False,False
131,4.371033333333333,117,car,0.2835720181465149,53,0,137,26,False,False
131,4.371033333333333,73,car,0.8770937323570251,1020,366,1280,682,True,True
131,4.371033333333333,104,car,0.48447203636169434,762,5,849,51,False,False
132,4.4044,79,car,0.7735877633094788,591,74,655,131,False,False
132,4.4044,76,car,0.6002484560012817,712,155,827,275,False,False
132,4.4044,97,car,0.7639132738113403,623,26,681,67,False,False
132,4.4044,98,car,0.7414547801017761,695,46,766,119,False,False
132,4.4044,117,car,0.3223525583744049,55,0,138,26,False,False
132,4.4044,73,car,0.8447665572166443,1055,411,1280,709,True,True
132,4.4044,104,car,0.6675133109092712,766,10,850,56,False,False
133,4.437766666666667,79,car,0.803268551826477,589,79,656,139,False,False
133,4.437766666666667,76,car,0.5811209678649902,714,167,836,295,False,False
133,4.437766666666667,97,car,0.6852128505706787,621,30,680,71,False,False
133,4.437766666666667,98,car,0.6313237547874451,696,50,769,126,False,False
133,4.437766666666667,117,car,0.38371357321739197,54,0,141,27,False,False
133,4.437766666666667,104,car,0.5522295236587524,771,16,850,62,False,False
134,4.471133333333333,79,car,0.8273530006408691,588,86,655,146,False,False
134,4.471133333333333,76,car,0.5092771649360657,716,182,844,317,False,False
134,4.471133333333333,97,car,0.7038319110870361,620,33,679,76,False,False
134,4.471133333333333,98,car,0.6673562526702881,697,56,774,135,False,False
134,4.471133333333333,117,car,0.37759941816329956,54,0,143,28,False,False
134,4.471133333333333,104,car,0.5438830256462097,775,20,853,67,False,False
135,4.5045,79,car,0.7007986903190613,588,93,654,153,False,False
135,4.5045,76,car,0.5759741067886353,719,197,854,342,False,False
135,4.5045,97,car,0.7784742712974548,620,38,677,80,False,False
135,4.5045,98,car,0.7013800740242004,699,62,775,141,False,False
135,4.5045,117,car,0.3874850571155548,53,0,144,28,False,False
135,4.5045,104,car,0.5725611448287964,778,24,857,73,False,False
136,4.537866666666667,79,car,0.7650938034057617,584,99,655,164,False,False
136,4.537866666666667,76,car,0.5422070622444153,722,214,864,369,False,False
136,4.537866666666667,97,car,0.7832162380218506,618,42,676,86,False,False
136,4.537866666666667,98,car,0.6980648636817932,699,68,778,150,False,False
136,4.537866666666667,117,car,0.46775126457214355,51,0,144,29,False,False
136,4.537866666666667,104,car,0.6237009167671204,782,30,859,79,False,False
137,4.571233333333334,79,car,0.8616374135017395,581,107,655,175,False,False
137,4.571233333333334,76,car,0.6319921612739563,725,234,875,398,False,False
137,4.571233333333334,97,car,0.7828424572944641,617,47,675,92,False,False
137,4.571233333333334,98,car,0.6858180165290833,699,75,782,161,False,False
137,4.571233333333334,117,car,0.47405651211738586,51,0,146,31,False,False
137,4.571233333333334,104,car,0.7235960364341736,785,35,864,86,False,False
138,4.6046000000000005,79,car,0.8174372315406799,580,115,655,184,False,False
138,4.6046000000000005,76,car,0.6494907140731812,733,269,886,435,True,True
138,4.6046000000000005,97,car,0.7983018755912781,615,51,674,97,False,False
138,4.6046000000000005,98,car,0.7437657117843628,700,83,786,172,False,False
138,4.6046000000000005,117,car,0.3815380334854126,50,1,148,33,False,False
138,4.6046000000000005,104,car,0.5718307495117188,789,40,870,93,False,False
138,4.6046000000000005,122,car,0.47218987345695496,753,2,789,20,False,False
139,4.637966666666666,79,car,0.840557873249054,576,123,655,198,False,False
139,4.637966666666666,76,car,0.6382333040237427,733,285,907,477,True,True
139,4.637966666666666,97,car,0.7883830070495605,613,56,674,105,False,False
139,4.637966666666666,98,car,0.7076308131217957,701,92,789,183,False,False
139,4.637966666666666,117,car,0.5372451543807983,46,1,153,37,False,False
139,4.637966666666666,104,car,0.601571798324585,792,46,874,102,False,False
139,4.637966666666666,122,car,0.5391282439231873,750,2,795,25,False,False
139,4.637966666666666,123,car,0.5107510685920715,596,1,632,20,False,False
140,4.671333333333333,79,car,0.871054470539093,573,133,655,210,False,False
140,4.671333333333333,76,car,0.6016120910644531,735,307,928,522,True,True
140,4.671333333333333,97,car,0.7970095276832581,610,62,673,113,False,False
140,4.671333333333333,98,car,0.6590510606765747,702,100,794,196,False,False
140,4.671333333333333,117,car,0.6113461256027222,42,0,157,40,False,False
140,4.671333333333333,104,car,0.6831272840499878,796,52,879,109,False,False
140,4.671333333333333,122,car,0.5395620465278625,748,2,801,30,False,False
140,4.671333333333333,123,car,0.520051121711731,594,2,634,22,False,False
141,4.7047,79,car,0.8071683049201965,570,142,655,224,False,False
141,4.7047,76,car,0.8156947493553162,736,334,952,577,True,True
141,4.7047,97,car,0.7827017307281494,608,69,671,121,False,False
141,4.7047,98,car,0.6433786749839783,703,109,799,209,False,False
141,4.7047,117,car,0.5271496176719666,41,0,160,42,False,False
141,4.7047,104,car,0.6925219297409058,800,58,885,118,False,False
141,4.7047,122,car,0.6929764747619629,747,3,808,35,False,False
141,4.7047,123,car,0.4546385109424591,589,2,635,26,False,False
142,4.738066666666667,79,car,0.827883243560791,566,152,655,239,False,False
142,4.738066666666667,76,car,0.8018174767494202,741,368,979,641,True,True
142,4.738066666666667,97,car,0.7657530307769775,607,76,670,130,False,False
142,4.738066666666667,98,car,0.6443243622779846,703,118,803,223,False,False
142,4.738066666666667,117,car,0.5689083337783813,39,1,160,45,False,False
142,4.738066666666667,104,car,0.722815990447998,805,65,890,127,False,False
142,4.738066666666667,122,car,0.7029767036437988,745,4,812,40,False,False
142,4.738066666666667,123,car,0.44089192152023315,584,2,638,31,False,False
142,4.738066666666667,126,car,0.4427143931388855,694,4,728,31,False,False
143,4.771433333333333,79,car,0.781078040599823,563,163,655,254,False,False
143,4.771433333333333,76,car,0.6753168702125549,753,406,1004,695,True,True
143,4.771433333333333,97,car,0.6960554718971252,606,82,668,137,False,False
143,4.771433333333333,98,car,0.6726028919219971,704,128,808,238,False,False
143,4.771433333333333,117,car,0.6231468319892883,41,4,158,48,False,False
143,4.771433333333333,104,car,0.7820127606391907,809,72,896,137,False,False
144,4.8048,79,car,0.7298786640167236,559,173,656,270,False,False
144,4.8048,76,car,0.5118716955184937,779,453,1010,713,True,True
144,4.8048,97,car,0.7496475577354431,604,90,668,147,False,False
144,4.8048,98,car,0.5862412452697754,705,139,814,254,False,False
144,4.8048,117,car,0.49192705750465393,45,8,155,50,False,False
144,4.8048,104,car,0.7534204125404358,814,81,903,147,False,False
144,4.8048,122,car,0.60381019115448,749,14,815,51,False,False
144,4.8048,123,car,0.6078213453292847,583,12,633,40,False,False
145,4.838166666666667,79,car,0.721168577671051,555,186,656,287,False,False
145,4.838166666666667,76,car,0.6343812346458435,807,508,1007,720,True,True
145,4.838166666666667,97,car,0.7829933166503906,601,97,667,156,False,False
145,4.838166666666667,98,car,0.5840139985084534,706,151,819,271,False,False
145,4.838166666666667,117,car,0.6866801977157593,45,11,154,55,False,False
145,4.838166666666667,104,car,0.7455986142158508,819,88,910,158,False,False
145,4.838166666666667,123,car,0.5846047401428223,581,16,632,45,False,False
146,4.871533333333334,79,car,0.8066806197166443,551,199,656,306,False,False
146,4.871533333333334,76,car,0.6279835104942322,841,578,995,720,True,True
146,4.871533333333334,97,car,0.7790317535400391,599,105,666,166,False,False
146,4.871533333333334,98,car,0.640943706035614,707,161,828,290,False,False
146,4.871533333333334,117,car,0.6469213962554932,46,14,155,58,False,False
146,4.871533333333334,104,car,0.745061457157135,823,96,917,168,False,False
146,4.871533333333334,123,car,0.6059449315071106,582,22,630,49,False,False
146,4.871533333333334,131,car,0.5228132009506226,223,0,279,29,False,False
146,4.871533333333334,134,car,0.49705037474632263,693,24,731,49,False,False
146,4.871533333333334,122,car,0.6068322062492371,757,26,818,61,False,False
147,4.9049000000000005,79,car,0.8141291737556458,547,213,653,323,False,False
147,4.9049000000000005,97,car,0.7357617020606995,596,113,665,177,False,False
147,4.9049000000000005,98,car,0.7403582334518433,708,173,837,310,False,False
147,4.9049000000000005,117,car,0.6348322033882141,46,16,155,62,False,False
147,4.9049000000000005,104,car,0.656754195690155,830,106,925,180,False,False
147,4.9049000000000005,123,car,0.5511370897293091,581,28,627,55,False,False
147,4.9049000000000005,131,car,0.6194420456886292,223,2,280,32,False,False
147,4.9049000000000005,134,car,0.4798623323440552,693,27,733,54,False,False
147,4.9049000000000005,122,car,0.7157121896743774,757,30,822,68,False,False
148,4.938266666666666,79,car,0.7612899541854858,541,229,654,346,False,False
148,4.938266666666666,97,car,0.8392565846443176,595,122,663,186,False,False
148,4.938266666666666,98,car,0.7469307780265808,710,188,845,333,False,False
148,4.938266666666666,117,car,0.7188636064529419,48,19,153,64,False,False
148,4.938266666666666,104,car,0.6989403367042542,835,114,935,193,False,False
148,4.938266666666666,123,car,0.5893286466598511,580,32,627,59,False,False
148,4.938266666666666,131,car,0.629987895488739,221,4,282,37,False,False
148,4.938266666666666,134,car,0.38716399669647217,693,31,734,59,False,False
148,4.938266666666666,122,car,0.8082520365715027,761,37,822,74,False,False
149,4.971633333333333,79,car,0.8227164149284363,535,244,654,368,False,False
149,4.971633333333333,97,car,0.8607403039932251,593,129,663,196,False,False
149,4.971633333333333,98,car,0.6721963286399841,713,204,853,356,False,False
149,4.971633333333333,117,car,0.6085747480392456,51,22,151,66,False,False
149,4.971633333333333,104,car,0.7351245880126953,844,126,944,206,False,False
149,4.971633333333333,123,car,0.5402586460113525,577,34,627,64,False,False
149,4.971633333333333,131,car,0.6374766826629639,222,8,281,39,False,False
149,4.971633333333333,134,car,0.5504139065742493,693,36,734,64,False,False
149,4.971633333333333,122,car,0.7190948128700256,763,42,824,80,False,False
150,5.005,79,car,0.8235347270965576,528,260,655,395,True,True
150,5.005,97,car,0.7698386311531067,589,137,663,208,False,False
150,5.005,98,car,0.7169046401977539,715,220,864,381,False,False
150,5.005,117,car,0.6503335237503052,54,25,149,67,False,False
150,5.005,104,car,0.7497823238372803,848,132,954,218,False,False
150,5.005,123,car,0.6972450613975525,578,40,624,69,False,False
150,5.005,131,car,0.642214298248291,221,9,283,42,False,False
150,5.005,134,car,0.5903858542442322,693,40,736,69,False,False
150,5.005,122,car,0.766758382320404,766,47,826,86,False,False
151,5.038366666666667,79,car,0.7233322262763977,522,279,654,420,True,True
151,5.038366666666667,97,car,0.7880003452301025,586,145,661,219,False,False
151,5.038366666666667,98,car,0.691413164138794,722,245,873,409,True,True
151,5.038366666666667,117,car,0.5926430821418762,54,29,150,72,False,False
151,5.038366666666667,104,car,0.7070487141609192,853,141,965,233,False,False
151,5.038366666666667,123,car,0.6226916313171387,577,43,622,72,False,False
151,5.038366666666667,131,car,0.626255989074707,222,12,282,44,False,False
151,5.038366666666667,134,car,0.5219897627830505,694,45,735,73,False,False
151,5.038366666666667,122,car,0.7472677230834961,768,52,828,91,False,False
151,5.038366666666667,139,car,0.45457446575164795,296,5,333,29,False,False
152,5.071733333333333,79,car,0.7573047280311584,512,298,656,454,True,True
152,5.071733333333333,97,car,0.7669466733932495,584,154,661,230,False,False
152,5.071733333333333,98,car,0.6832662224769592,725,269,884,441,True,True
152,5.071733333333333,117,car,0.618870198726654,53,30,152,76,False,False
152,5.071733333333333,104,car,0.7125375270843506,859,149,979,249,False,False
152,5.071733333333333,123,car,0.6973448991775513,574,47,620,76,False,False
152,5.071733333333333,131,car,0.6439789533615112,224,15,282,47,False,False
152,5.071733333333333,134,car,0.5186542272567749,694,49,736,78,False,False
152,5.071733333333333,122,car,0.7062830328941345,771,56,831,96,False,False
152,5.071733333333333,139,car,0.37665796279907227,296,6,334,31,False,False
153,5.1051,79,car,0.7757543921470642,503,318,657,486,True,True
153,5.1051,97,car,0.7015776634216309,580,163,660,242,False,False
153,5.1051,98,car,0.6918266415596008,725,282,903,476,True,True
153,5.1051,117,car,0.6193037629127502,55,33,150,78,False,False
153,5.1051,104,car,0.6523977518081665,868,160,993,265,False,False
153,5.1051,123,car,0.7322049736976624,572,49,620,80,False,False
153,5.1051,131,car,0.7358470559120178,224,18,281,49,False,False
153,5.1051,134,car,0.5743462443351746,693,50,739,82,False,False
153,5.1051,122,car,0.676073431968689,774,61,834,102,False,False
153,5.1051,139,car,0.4397529661655426,295,8,336,36,False,False
154,5.138466666666667,79,car,0.7698042988777161,492,342,659,526,True,True
154,5.138466666666667,97,car,0.7345647811889648,577,173,660,256,False,False
154,5.138466666666667,98,car,0.7040107250213623,725,298,925,517,True,True
154,5.138466666666667,117,car,0.6895338892936707,56,36,148,80,False,False
154,5.138466666666667,104,car,0.6325072050094604,877,172,1006,282,False,False
154,5.138466666666667,123,car,0.8245391845703125,570,52,617,84,False,False
154,5.138466666666667,131,car,0.7749855518341064,223,20,282,52,False,False
154,5.138466666666667,134,car,0.4633060395717621,692,53,740,87,False,False
154,5.138466666666667,122,car,0.8366721272468567,778,67,836,107,False,False
154,5.138466666666667,139,car,0.5577616691589355,295,11,335,37,False,False
155,5.171833333333334,79,car,0.717065155506134,479,369,661,573,True,True
155,5.171833333333334,97,car,0.7708248496055603,574,184,658,270,False,False
155,5.171833333333334,98,car,0.8676341772079468,728,320,945,561,True,True
155,5.171833333333334,117,car,0.6215502619743347,58,39,146,81,False,False
155,5.171833333333334,104,car,0.7050512433052063,888,187,1022,301,False,False
155,5.171833333333334,123,car,0.7407347559928894,570,57,615,88,False,False
155,5.171833333333334,131,car,0.7579591274261475,222,21,284,55,False,False
155,5.171833333333334,134,car,0.5666314959526062,693,58,740,92,False,False
155,5.171833333333334,122,car,0.6680368185043335,780,70,840,113,False,False
155,5.171833333333334,139,car,0.55063396692276,297,14,335,39,False,False
156,5.2052000000000005,79,car,0.8358569145202637,464,397,663,625,True,True
156,5.2052000000000005,97,car,0.632763683795929,570,192,659,284,False,False
156,5.2052000000000005,98,car,0.7942614555358887,730,346,969,614,True,True
156,5.2052000000000005,117,car,0.5570592284202576,58,41,145,84,False,False
156,5.2052000000000005,104,car,0.6335126161575317,897,198,1041,321,False,False
156,5.2052000000000005,123,car,0.7025319337844849,568,61,613,92,False,False
156,5.2052000000000005,131,car,0.7761346697807312,222,22,284,57,False,False
156,5.2052000000000005,134,car,0.5652468204498291,694,62,741,96,False,False
156,5.2052000000000005,122,car,0.6804911494255066,782,75,844,119,False,False
156,5.2052000000000005,139,car,0.5971978306770325,298,16,334,40,False,False
157,5.238566666666666,79,car,0.8698930144309998,448,430,665,683,True,True
157,5.238566666666666,97,car,0.5118945240974426,566,202,657,298,False,False
157,5.238566666666666,98,car,0.8159507513046265,737,379,997,673,True,True
157,5.238566666666666,117,car,0.651226818561554,59,44,146,86,False,False
157,5.238566666666666,104,car,0.5952743291854858,909,212,1060,342,False,False
157,5.238566666666666,123,car,0.6534938812255859,565,63,612,96,False,False
157,5.238566666666666,131,car,0.7317821979522705,223,24,283,58,False,False
157,5.238566666666666,134,car,0.6841633319854736,695,65,740,99,False,False
157,5.238566666666666,122,car,0.6714820265769958,787,82,847,126,False,False
157,5.238566666666666,139,car,0.6848717927932739,298,18,334,42,False,False
157,5.238566666666666,152,car,0.48696595430374146,744,46,781,71,False,False
157,5.238566666666666,153,car,0.4255411624908447,362,17,393,36,False,False
157,5.238566666666666,154,car,0.38854750990867615,618,3,646,27,False,False
158,5.271933333333333,79,car,0.7911821007728577,443,468,653,713,True,True
158,5.271933333333333,97,car,0.48227304220199585,562,214,656,313,False,False
158,5.271933333333333,98,car,0.8317391276359558,755,412,1018,708,True,True
158,5.271933333333333,117,car,0.6931107640266418,58,45,146,89,False,False
158,5.271933333333333,104,car,0.7367804646492004,921,226,1084,366,False,False
158,5.271933333333333,123,car,0.7007200121879578,564,68,611,101,False,False
158,5.271933333333333,131,car,0.6597750782966614,224,26,283,60,False,False
158,5.271933333333333,134,car,0.6531451940536499,696,70,741,103,False,False
158,5.271933333333333,122,car,0.8256361484527588,790,86,852,132,False,False
158,5.271933333333333,139,car,0.6610921025276184,297,19,335,44,False,False
158,5.271933333333333,152,car,0.5912355184555054,746,49,782,74,False,False
158,5.271933333333333,153,car,0.38579580187797546,362,17,393,37,False,False
158,5.271933333333333,154,car,0.267166405916214,617,3,647,28,False,False
158,5.271933333333333,155,car,0.40385785698890686,686,21,714,51,False,False
159,5.3053,79,car,0.6969728469848633,447,511,635,720,True,True
159,5.3053,97,car,0.6132975816726685,558,227,656,332,False,False
159,5.3053,98,car,0.5936320424079895,783,450,1032,720,True,True
159,5.3053,117,car,0.6908722519874573,58,46,147,90,False,False
159,5.3053,104,car,0.6519659161567688,935,241,1113,395,False,False
159,5.3053,123,car,0.7405378818511963,564,72,608,104,False,False
159,5.3053,131,car,0.5492289066314697,226,29,283,61,False,False
159,5.3053,134,car,0.5859501957893372,696,74,742,108,False,False
159,5.3053,122,car,0.826155424118042,793,90,858,140,False,False
159,5.3053,139,car,0.6078445315361023,298,21,335,46,False,False
159,5.3053,152,car,0.46317118406295776,748,53,784,77,False,False
159,5.3053,153,car,0.3762608766555786,361,18,394,40,False,False
159,5.3053,155,car,0.5885581970214844,686,24,716,55,False,False
160,5.338666666666667,97,car,0.6092507839202881,552,240,655,352,False,False
160,5.338666666666667,98,car,0.7984609603881836,822,496,1047,720,True,True
160,5.338666666666667,117,car,0.6946824789047241,59,47,147,91,False,False
160,5.338666666666667,104,car,0.6960646510124207,949,257,1143,427,True,True
160,5.338666666666667,123,car,0.6767851114273071,562,76,608,109,False,False
160,5.338666666666667,131,car,0.5716649293899536,228,31,283,62,False,False
160,5.338666666666667,134,car,0.7015170454978943,696,76,743,112,False,False
160,5.338666666666667,122,car,0.6635534167289734,796,95,863,146,False,False
160,5.338666666666667,139,car,0.631683349609375,298,23,336,48,False,False
160,5.338666666666667,152,car,0.3661978840827942,750,56,785,80,False,False
160,5.338666666666667,153,car,0.5443463325500488,362,20,394,41,False,False
160,5.338666666666667,155,car,0.6815813779830933,687,26,716,57,False,False
161,5.372033333333333,97,car,0.6693984270095825,546,254,655,373,False,False
161,5.372033333333333,117,car,0.672793447971344,61,49,147,93,False,False
161,5.372033333333333,104,car,0.6166942119598389,968,278,1175,460,True,True
161,5.372033333333333,123,car,0.6294828653335571,560,79,606,113,False,False
161,5.372033333333333,131,car,0.5520850419998169,229,33,283,65,False,False
161,5.372033333333333,134,car,0.7787029147148132,696,79,744,117,False,False
161,5.372033333333333,122,car,0.6085869669914246,801,100,867,152,False,False
161,5.372033333333333,139,car,0.5386822819709778,298,24,336,49,False,False
161,5.372033333333333,152,car,0.4961848258972168,750,56,790,84,False,False
161,5.372033333333333,153,car,0.4865199327468872,362,22,394,43,False,False
161,5.372033333333333,155,car,0.6829053163528442,686,29,717,60,False,False
162,5.4054,97,car,0.7201993465423584,539,269,655,396,True,True
162,5.4054,117,car,0.6998943090438843,62,51,146,95,False,False
162,5.4054,104,car,0.73545241355896,985,300,1217,505,True,True
162,5.4054,123,car,0.7409005165100098,558,81,605,116,False,False
162,5.4054,131,car,0.43218037486076355,230,36,282,66,False,False
162,5.4054,134,car,0.797060489654541,696,82,745,121,False,False
162,5.4054,122,car,0.7055668830871582,803,105,874,160,False,False
162,5.4054,139,car,0.44879764318466187,298,25,336,51,False,False
162,5.4054,152,car,0.494405061006546,751,59,793,88,False,False
162,5.4054,153,car,0.3553905189037323,362,24,395,45,False,False
162,5.4054,155,car,0.6274372935295105,686,30,718,62,False,False
163,5.438766666666667,97,car,0.7300747632980347,531,285,653,421,True,True
163,5.438766666666667,117,car,0.6974044442176819,62,53,145,96,False,False
163,5.438766666666667,104,car,0.5317413210868835,1008,325,1262,550,True,True
163,5.438766666666667,123,car,0.7390086650848389,556,84,602,119,False,False
163,5.438766666666667,131,car,0.4626048505306244,230,38,282,68,False,False
163,5.438766666666667,134,car,0.6702398657798767,697,87,745,126,False,False
163,5.438766666666667,122,car,0.6437840461730957,808,111,879,167,False,False
163,5.438766666666667,139,car,0.4221465289592743,298,26,335,52,False,False
163,5.438766666666667,152,car,0.6790889501571655,754,64,795,92,False,False
163,5.438766666666667,153,car,0.3075535297393799,362,25,394,45,False,False
163,5.438766666666667,155,car,0.7009775638580322,686,32,718,65,False,False
163,5.438766666666667,158,car,0.39747634530067444,620,16,646,37,False,False
164,5.472133333333334,97,car,0.6940069794654846,524,301,654,447,True,True
164,5.472133333333334,117,car,0.6765735745429993,63,54,145,97,False,False
164,5.472133333333334,104,car,0.5202292203903198,1019,354,1280,606,True,True
164,5.472133333333334,123,car,0.5996918082237244,555,89,600,123,False,False
164,5.472133333333334,131,car,0.47019222378730774,229,38,284,70,False,False
164,5.472133333333334,134,car,0.7145955562591553,698,91,745,129,False,False
164,5.472133333333334,122,car,0.7747673988342285,812,117,885,175,False,False
164,5.472133333333334,139,car,0.41446805000305176,299,29,335,53,False,False
164,5.472133333333334,152,car,0.5996705889701843,757,69,796,95,False,False
164,5.472133333333334,153,car,0.2724611461162567,361,26,394,47,False,False
164,5.472133333333334,155,car,0.7544921040534973,685,34,718,68,False,False
164,5.472133333333334,158,car,0.40490248799324036,620,17,646,38,False,False
165,5.5055000000000005,97,car,0.6969406008720398,513,320,654,480,True,True
165,5.5055000000000005,117,car,0.6324511170387268,62,56,144,99,False,False
165,5.5055000000000005,104,car,0.552851140499115,1026,387,1280,669,True,True
165,5.5055000000000005,123,car,0.7084946632385254,553,93,598,128,False,False
165,5.5055000000000005,131,car,0.4526364803314209,228,38,284,72,False,False
165,5.5055000000000005,134,car,0.7440454363822937,698,95,746,134,False,False
165,5.5055000000000005,122,car,0.6502662897109985,815,121,892,183,False,False
165,5.5055000000000005,139,car,0.4140881597995758,300,31,335,54,False,False
165,5.5055000000000005,152,car,0.6631342768669128,758,72,799,100,False,False
165,5.5055000000000005,153,car,0.3152489960193634,361,29,395,50,False,False
165,5.5055000000000005,155,car,0.5432069897651672,684,36,718,72,False,False
165,5.5055000000000005,158,car,0.43400678038597107,621,19,646,40,False,False
166,5.538866666666666,97,car,0.7523108124732971,502,341,654,517,True,True
166,5.538866666666666,117,car,0.6052832007408142,64,58,144,100,False,False
166,5.538866666666666,104,car,0.6764015555381775,1053,425,1280,705,True,True
166,5.538866666666666,123,car,0.7191716432571411,550,96,596,132,False,False
166,5.538866666666666,131,car,0.5085652470588684,228,40,283,72,False,False
166,5.538866666666666,134,car,0.7638466954231262,698,98,748,139,False,False
166,5.538866666666666,122,car,0.671944797039032,820,128,898,192,False,False
166,5.538866666666666,139,car,0.41370889544487,300,32,335,55,False,False
166,5.538866666666666,152,car,0.6984586119651794,759,74,802,103,False,False
166,5.538866666666666,153,car,0.35818153619766235,362,31,394,51,False,False
166,5.538866666666666,155,car,0.5915685892105103,684,37,720,74,False,False
166,5.538866666666666,158,car,0.4532985985279083,620,20,647,42,False,False
167,5.572233333333333,97,car,0.7845180034637451,491,365,655,556,True,True
167,5.572233333333333,117,car,0.6816598773002625,65,59,143,101,False,False
167,5.572233333333333,104,car,0.7827190160751343,1096,471,1280,718,True,True
167,5.572233333333333,123,car,0.756564736366272,548,101,593,136,False,False
167,5.572233333333333,131,car,0.38815903663635254,229,41,283,74,False,False
167,5.572233333333333,134,car,0.6725251078605652,700,102,749,143,False,False
167,5.572233333333333,122,car,0.6656767129898071,825,134,907,201,False,False
167,5.572233333333333,139,car,0.4097146987915039,300,34,334,56,False,False
167,5.572233333333333,152,car,0.6393742561340332,760,76,805,107,False,False
167,5.572233333333333,153,car,0.39238283038139343,362,32,393,51,False,False
167,5.572233333333333,155,car,0.548370361328125,684,39,720,77,False,False
167,5.572233333333333,158,car,0.4848088026046753,621,22,647,43,False,False
168,5.6056,97,car,0.6044143438339233,477,391,654,601,True,True
168,5.6056,117,car,0.6767539978027344,61,60,145,105,False,False
168,5.6056,123,car,0.7613820433616638,545,104,592,141,False,False
168,5.6056,131,car,0.38569509983062744,228,41,282,74,False,False
168,5.6056,134,car,0.8274191617965698,700,106,750,148,False,False
168,5.6056,122,car,0.6864009499549866,830,140,914,209,False,False
168,5.6056,139,car,0.44365954399108887,299,35,334,58,False,False
168,5.6056,152,car,0.7724504470825195,763,79,808,110,False,False
168,5.6056,153,car,0.3789014220237732,363,33,394,52,False,False
168,5.6056,155,car,0.5359016060829163,684,43,718,79,False,False
168,5.6056,158,car,0.5167766809463501,620,23,646,44,False,False
169,5.638966666666667,97,car,0.7706045508384705,458,420,655,657,True,True
169,5.638966666666667,117,car,0.6981741786003113,62,62,144,106,False,False
169,5.638966666666667,123,car,0.701954185962677,541,107,590,145,False,False
169,5.638966666666667,131,car,0.45571139454841614,230,44,279,74,False,False
169,5.638966666666667,134,car,0.8469955921173096,700,111,750,152,False,False
169,5.638966666666667,122,car,0.6745190024375916,836,147,922,219,False,False
169,5.638966666666667,139,car,0.48801666498184204,298,36,335,61,False,False
169,5.638966666666667,152,car,0.7747009992599487,764,81,812,114,False,False
169,5.638966666666667,153,car,0.3905544579029083,363,35,394,54,False,False
169,5.638966666666667,155,car,0.6914633512496948,684,45,719,82,False,False
169,5.638966666666667,158,car,0.5359326601028442,620,23,647,46,False,False
170,5.6723333333333334,97,car,0.6902192831039429,445,453,650,703,True,True
170,5.6723333333333334,117,car,0.6531853079795837,63,63,145,106,False,False
170,5.6723333333333334,123,car,0.756703794002533,538,110,587,149,False,False
170,5.6723333333333334,131,car,0.4678013324737549,230,46,280,76,False,False
170,5.6723333333333334,134,car,0.8181586265563965,701,115,752,158,False,False
170,5.6723333333333334,122,car,0.6598175764083862,842,154,932,229,False,False
170,5.6723333333333334,139,car,0.47783225774765015,298,37,335,62,False,False
170,5.6723333333333334,152,car,0.6306962966918945,766,84,815,118,False,False
170,5.6723333333333334,153,car,0.3522355556488037,362,36,394,55,False,False
170,5.6723333333333334,155,car,0.6661494970321655,684,47,719,85,False,False
170,5.6723333333333334,158,car,0.3806748688220978,619,24,648,47,False,False
171,5.7057,97,car,0.7773725986480713,440,493,631,720,True,True
171,5.7057,117,car,0.6599554419517517,63,63,145,107,False,False
171,5.7057,123,car,0.7681455612182617,535,112,586,153,False,False
171,5.7057,131,car,0.5049938559532166,230,48,279,78,False,False
171,5.7057,134,car,0.8068999648094177,702,120,752,162,False,False
171,5.7057,122,car,0.750212550163269,849,162,941,239,False,False
171,5.7057,139,car,0.5204349756240845,299,38,336,63,False,False
171,5.7057,152,car,0.6913471817970276,769,88,818,122,False,False
171,5.7057,153,car,0.3949436545372009,361,36,394,57,False,False
171,5.7057,155,car,0.6114534139633179,684,51,719,87,False,False
171,5.7057,158,car,0.35460272431373596,619,24,647,48,False,False
172,5.739066666666667,97,car,0.7561285495758057,448,540,612,720,True,True
172,5.739066666666667,117,car,0.6399643421173096,63,64,144,108,False,False
172,5.739066666666667,123,car,0.8548328280448914,533,115,584,157,False,False
172,5.739066666666667,131,car,0.5365034341812134,230,49,279,79,False,False
172,5.739066666666667,134,car,0.8583759069442749,702,124,754,168,False,False
172,5.739066666666667,122,car,0.57853102684021,854,168,952,251,False,False
172,5.739066666666667,139,car,0.5039194226264954,298,39,337,64,False,False
172,5.739066666666667,152,car,0.705203652381897,771,91,820,126,False,False
172,5.739066666666667,153,car,0.45075586438179016,361,37,395,57,False,False
172,5.739066666666667,155,car,0.6479096412658691,685,54,719,90,False,False
172,5.739066666666667,158,car,0.3044241666793823,619,25,647,49,False,False
173,5.772433333333334,97,car,0.524172306060791,460,596,588,720,True,True
173,5.772433333333334,117,car,0.6697907447814941,64,65,145,109,False,False
173,5.772433333333334,123,car,0.8428161144256592,529,119,581,161,False,False
173,5.772433333333334,131,car,0.5894360542297363,230,49,280,79,False,False
